cdr_id,caller,receiver,call_datetime,duration_seconds,call_type,cell_tower
2230,7654321098,7123456789,2024-01-24T12:27:00,41,Mobile-Mobile,Tower_Mumbai_Central
2231,7654321098,7123456789,2024-01-24T21:07:00,909,Mobile-Mobile,Tower_Delhi_Central
2232,7654321098,7123456789,2024-01-24T10:49:00,1142,Mobile-Mobile,Tower_Delhi_Central
2233,7654321098,7123456789,2024-01-24T23:24:00,961,Mobile-Mobile,Tower_Mumbai_Central
2234,7654321098,7123456789,2024-01-24T14:56:00,441,Mobile-Mobile,Tower_Mumbai_Central
2235,7654321098,7123456789,2024-01-24T03:58:00,91,Mobile-Mobile,Tower_UP_Kanpur
2236,7654321098,7123456789,2024-01-24T14:21:00,715,Mobile-Mobile,Tower_Mumbai_Central
2237,7123456789,7654321098,2024-01-24T02:06:00,810,Mobile-Mobile,Tower_UP_Kanpur
2238,7123456789,7654321098,2024-01-24T11:55:00,1067,Mobile-Mobile,Tower_UP_Kanpur
2239,7123456789,7654321098,2024-01-24T21:28:00,1100,Mobile-Mobile,Tower_Bangalore
2240,7123456789,7654321098,2024-01-24T17:00:00,1104,Mobile-Mobile,Tower_Bangalore
2241,7123456789,7654321098,2024-01-24T23:03:00,1061,Mobile-Mobile,Tower_Mumbai_Central
2242,7123456789,7654321098,2024-01-24T01:03:00,210,Mobile-Mobile,Tower_Delhi_Central
2243,7123456789,7654321098,2024-01-24T15:15:00,939,Mobile-Mobile,Tower_Mumbai_Central
2244,7123456789,7654321098,2024-01-24T02:07:00,877,Mobile-Mobile,Tower_Mumbai_Central
2245,7123456789,7654321098,2024-01-24T03:52:00,689,Mobile-Mobile,Tower_Bangalore
2246,7123456789,7654321098,2024-01-24T02:01:00,327,Mobile-Mobile,Tower_Bangalore
2247,7123456789,7654321098,2024-01-24T02:49:00,1090,Mobile-Mobile,Tower_Delhi_Central
2248,7123456789,7654321098,2024-01-24T12:14:00,87,Mobile-Mobile,Tower_Mumbai_Central
2249,7123456789,7654321098,2024-01-24T15:34:00,409,Mobile-Mobile,Tower_Delhi_Central
2250,7123456789,7654321098,2024-01-24T20:36:00,814,Mobile-Mobile,Tower_UP_Kanpur
2251,7123456789,7654321098,2024-01-24T20:50:00,652,Mobile-Mobile,Tower_UP_Kanpur
2252,6543210987,6234567890,2024-01-24T14:15:00,752,Mobile-Mobile,Tower_Bangalore
2253,6543210987,6234567890,2024-01-24T13:40:00,72,Mobile-Mobile,Tower_UP_Kanpur
2254,6543210987,6234567890,2024-01-24T14:29:00,476,Mobile-Mobile,Tower_UP_Kanpur
2255,6543210987,6234567890,2024-01-24T21:22:00,946,Mobile-Mobile,Tower_Mumbai_Central
2256,6543210987,6234567890,2024-01-24T01:33:00,540,Mobile-Mobile,Tower_Bangalore
2257,6543210987,6234567890,2024-01-24T02:54:00,1074,Mobile-Mobile,Tower_UP_Kanpur
2258,6543210987,6234567890,2024-01-24T15:54:00,849,Mobile-Mobile,Tower_UP_Kanpur
2259,6543210987,6234567890,2024-01-24T17:30:00,904,Mobile-Mobile,Tower_UP_Kanpur
2260,6543210987,6234567890,2024-01-24T13:15:00,285,Mobile-Mobile,Tower_UP_Kanpur
2261,6543210987,6234567890,2024-01-24T19:03:00,658,Mobile-Mobile,Tower_Bangalore
2262,6543210987,6234567890,2024-01-24T13:31:00,991,Mobile-Mobile,Tower_UP_Kanpur
2263,6543210987,6234567890,2024-01-24T23:22:00,367,Mobile-Mobile,Tower_Delhi_Central
2264,9876543210,9123456789,2024-01-25T12:15:00,272,Mobile-Mobile,Tower_UP_Kanpur
2265,9876543210,9123456789,2024-01-25T02:35:00,1096,Mobile-Mobile,Tower_UP_Kanpur
2266,9876543210,9123456789,2024-01-25T15:23:00,1102,Mobile-Mobile,Tower_Bangalore
2267,9876543210,9123456789,2024-01-25T12:34:00,447,Mobile-Mobile,Tower_UP_Kanpur
2268,9876543210,9123456789,2024-01-25T18:33:00,195,Mobile-Mobile,Tower_UP_Kanpur
2269,9876543210,9123456789,2024-01-25T15:58:00,554,Mobile-Mobile,Tower_Mumbai_Central
2270,9876543210,9123456789,2024-01-25T11:15:00,591,Mobile-Mobile,Tower_Delhi_Central
2271,9876543210,9123456789,2024-01-25T11:04:00,101,Mobile-Mobile,Tower_UP_Kanpur
2272,9876543210,9123456789,2024-01-25T01:58:00,517,Mobile-Mobile,Tower_UP_Kanpur
2273,9876543210,8765432109,2024-01-25T23:36:00,319,Mobile-Mobile,Tower_Delhi_Central
2274,9876543210,8765432109,2024-01-25T21:01:00,981,Mobile-Mobile,Tower_UP_Kanpur
2275,9876543210,8765432109,2024-01-25T02:25:00,219,Mobile-Mobile,Tower_UP_Kanpur
2276,9876543210,8765432109,2024-01-25T23:23:00,103,Mobile-Mobile,Tower_Delhi_Central
2277,9876543210,7654321098,2024-01-25T01:49:00,1056,Mobile-Mobile,Tower_Delhi_Central
2278,9876543210,7654321098,2024-01-25T18:09:00,615,Mobile-Mobile,Tower_Delhi_Central
2279,9876543210,7654321098,2024-01-25T02:09:00,971,Mobile-Mobile,Tower_Mumbai_Central
2280,9876543210,7654321098,2024-01-25T12:53:00,1135,Mobile-Mobile,Tower_Mumbai_Central
2281,9876543210,7654321098,2024-01-25T02:14:00,915,Mobile-Mobile,Tower_Bangalore
2282,9876543210,7654321098,2024-01-25T15:42:00,922,Mobile-Mobile,Tower_Mumbai_Central
2283,9123456789,9876543210,2024-01-25T14:22:00,109,Mobile-Mobile,Tower_UP_Kanpur
2284,9123456789,9876543210,2024-01-25T12:38:00,119,Mobile-Mobile,Tower_Bangalore
2285,9123456789,9876543210,2024-01-25T10:28:00,954,Mobile-Mobile,Tower_Bangalore
2286,9123456789,9876543210,2024-01-25T20:36:00,124,Mobile-Mobile,Tower_Mumbai_Central
2287,9123456789,9876543210,2024-01-25T18:43:00,994,Mobile-Mobile,Tower_Mumbai_Central
2288,9123456789,9876543210,2024-01-25T09:24:00,832,Mobile-Mobile,Tower_Delhi_Central
2289,9123456789,9876543210,2024-01-25T17:49:00,54,Mobile-Mobile,Tower_Delhi_Central
2290,9123456789,9876543210,2024-01-25T01:48:00,516,Mobile-Mobile,Tower_UP_Kanpur
2291,9123456789,9876543210,2024-01-25T21:25:00,315,Mobile-Mobile,Tower_UP_Kanpur
2292,9012345678,9876543210,2024-01-25T03:22:00,241,Mobile-Mobile,Tower_Mumbai_Central
2293,9012345678,9876543210,2024-01-25T20:42:00,1087,Mobile-Mobile,Tower_Delhi_Central
2294,9012345678,9876543210,2024-01-25T10:55:00,237,Mobile-Mobile,Tower_UP_Kanpur
2295,9012345678,9876543210,2024-01-25T21:35:00,99,Mobile-Mobile,Tower_Mumbai_Central
2296,8765432109,8912345678,2024-01-25T12:37:00,343,Mobile-Mobile,Tower_Delhi_Central
2297,8765432109,8912345678,2024-01-25T17:25:00,228,Mobile-Mobile,Tower_Bangalore
2298,8765432109,8912345678,2024-01-25T14:13:00,1150,Mobile-Mobile,Tower_Mumbai_Central
2299,8765432109,8912345678,2024-01-25T11:14:00,742,Mobile-Mobile,Tower_Bangalore
2300,8765432109,8912345678,2024-01-25T09:54:00,178,Mobile-Mobile,Tower_UP_Kanpur
2301,8765432109,8912345678,2024-01-25T20:25:00,391,Mobile-Mobile,Tower_Delhi_Central
2302,8765432109,8912345678,2024-01-25T02:18:00,251,Mobile-Mobile,Tower_Delhi_Central
2303,8765432109,8912345678,2024-01-25T21:52:00,310,Mobile-Mobile,Tower_Mumbai_Central
2304,8765432109,8912345678,2024-01-25T01:22:00,1172,Mobile-Mobile,Tower_Delhi_Central
2305,8765432109,8912345678,2024-01-25T19:09:00,591,Mobile-Mobile,Tower_Bangalore
2306,8765432109,8912345678,2024-01-25T09:21:00,610,Mobile-Mobile,Tower_UP_Kanpur
2307,8765432109,8912345678,2024-01-25T12:46:00,1198,Mobile-Mobile,Tower_UP_Kanpur
2308,8765432109,8912345678,2024-01-25T23:15:00,439,Mobile-Mobile,Tower_Delhi_Central
2309,8765432109,6543210987,2024-01-25T14:54:00,1034,Mobile-Mobile,Tower_Bangalore
2310,8765432109,6543210987,2024-01-25T23:30:00,476,Mobile-Mobile,Tower_Delhi_Central
2311,8765432109,6543210987,2024-01-25T03:55:00,119,Mobile-Mobile,Tower_Bangalore
2312,8765432109,6543210987,2024-01-25T19:41:00,798,Mobile-Mobile,Tower_UP_Kanpur
2313,8765432109,6543210987,2024-01-25T16:37:00,719,Mobile-Mobile,Tower_Delhi_Central
2314,8765432109,6543210987,2024-01-25T13:56:00,1157,Mobile-Mobile,Tower_UP_Kanpur
2315,8765432109,6543210987,2024-01-25T18:21:00,326,Mobile-Mobile,Tower_Mumbai_Central
2316,8765432109,6543210987,2024-01-25T16:34:00,532,Mobile-Mobile,Tower_UP_Kanpur
2317,8765432109,6543210987,2024-01-25T15:22:00,873,Mobile-Mobile,Tower_Delhi_Central
2318,8765432109,6543210987,2024-01-25T10:03:00,399,Mobile-Mobile,Tower_Mumbai_Central
2319,7654321098,7123456789,2024-01-25T17:11:00,725,Mobile-Mobile,Tower_Mumbai_Central
2320,7654321098,7123456789,2024-01-25T09:52:00,696,Mobile-Mobile,Tower_UP_Kanpur
2321,7654321098,7123456789,2024-01-25T20:57:00,1076,Mobile-Mobile,Tower_Mumbai_Central
2322,7654321098,7123456789,2024-01-25T13:08:00,75,Mobile-Mobile,Tower_Mumbai_Central
2323,7654321098,7123456789,2024-01-25T15:45:00,699,Mobile-Mobile,Tower_Delhi_Central
2324,7654321098,7123456789,2024-01-25T11:35:00,278,Mobile-Mobile,Tower_Delhi_Central
2325,7654321098,7123456789,2024-01-25T03:27:00,1199,Mobile-Mobile,Tower_Mumbai_Central
2326,7654321098,7123456789,2024-01-25T01:05:00,1051,Mobile-Mobile,Tower_Mumbai_Central
2327,7654321098,7123456789,2024-01-25T11:46:00,595,Mobile-Mobile,Tower_UP_Kanpur
2328,7654321098,7123456789,2024-01-25T23:22:00,346,Mobile-Mobile,Tower_UP_Kanpur
2329,7654321098,7123456789,2024-01-25T23:31:00,324,Mobile-Mobile,Tower_Mumbai_Central
2330,7654321098,7123456789,2024-01-25T01:56:00,882,Mobile-Mobile,Tower_Mumbai_Central
2331,7654321098,7123456789,2024-01-25T15:21:00,144,Mobile-Mobile,Tower_UP_Kanpur
2332,7654321098,7123456789,2024-01-25T02:42:00,770,Mobile-Mobile,Tower_Bangalore
2333,7654321098,7123456789,2024-01-25T18:27:00,227,Mobile-Mobile,Tower_Bangalore
2334,7654321098,7123456789,2024-01-25T01:31:00,950,Mobile-Mobile,Tower_UP_Kanpur
2335,7654321098,7123456789,2024-01-25T13:36:00,366,Mobile-Mobile,Tower_Mumbai_Central
2336,7123456789,7654321098,2024-01-25T14:54:00,712,Mobile-Mobile,Tower_UP_Kanpur
2337,7123456789,7654321098,2024-01-25T12:28:00,798,Mobile-Mobile,Tower_Delhi_Central
2338,7123456789,7654321098,2024-01-25T13:45:00,1095,Mobile-Mobile,Tower_Delhi_Central
2339,7123456789,7654321098,2024-01-25T02:30:00,810,Mobile-Mobile,Tower_Delhi_Central
2340,7123456789,7654321098,2024-01-25T17:28:00,732,Mobile-Mobile,Tower_Bangalore
2341,7123456789,7654321098,2024-01-25T20:59:00,689,Mobile-Mobile,Tower_Delhi_Central
2342,7123456789,7654321098,2024-01-25T11:41:00,317,Mobile-Mobile,Tower_Delhi_Central
2343,7123456789,7654321098,2024-01-25T01:55:00,798,Mobile-Mobile,Tower_Delhi_Central
2344,7123456789,7654321098,2024-01-25T10:41:00,331,Mobile-Mobile,Tower_Mumbai_Central
2345,7123456789,7654321098,2024-01-25T13:21:00,831,Mobile-Mobile,Tower_Delhi_Central
2346,7123456789,7654321098,2024-01-25T16:14:00,488,Mobile-Mobile,Tower_Delhi_Central
2347,7123456789,7654321098,2024-01-25T17:34:00,251,Mobile-Mobile,Tower_Delhi_Central
2348,7123456789,7654321098,2024-01-25T09:37:00,875,Mobile-Mobile,Tower_Mumbai_Central
2349,7123456789,7654321098,2024-01-25T21:18:00,322,Mobile-Mobile,Tower_Delhi_Central
2350,7123456789,7654321098,2024-01-25T01:18:00,112,Mobile-Mobile,Tower_Bangalore
2351,7123456789,7654321098,2024-01-25T23:43:00,443,Mobile-Mobile,Tower_Delhi_Central
2352,7123456789,7654321098,2024-01-25T13:34:00,1191,Mobile-Mobile,Tower_Delhi_Central
2353,7123456789,7654321098,2024-01-25T17:30:00,945,Mobile-Mobile,Tower_Bangalore
2354,6543210987,6234567890,2024-01-25T03:28:00,824,Mobile-Mobile,Tower_UP_Kanpur
2355,6543210987,6234567890,2024-01-25T12:14:00,754,Mobile-Mobile,Tower_UP_Kanpur
2356,6543210987,6234567890,2024-01-25T09:03:00,1159,Mobile-Mobile,Tower_Delhi_Central
2357,6543210987,6234567890,2024-01-25T15:09:00,1018,Mobile-Mobile,Tower_Bangalore
2358,6543210987,6234567890,2024-01-25T02:52:00,131,Mobile-Mobile,Tower_Bangalore
2359,6543210987,6234567890,2024-01-25T20:29:00,447,Mobile-Mobile,Tower_Delhi_Central
2360,6543210987,6234567890,2024-01-25T18:15:00,331,Mobile-Mobile,Tower_Delhi_Central
2361,6543210987,6234567890,2024-01-25T21:53:00,1140,Mobile-Mobile,Tower_Bangalore
2362,9876543210,9123456789,2024-01-26T02:50:00,743,Mobile-Mobile,Tower_Mumbai_Central
2363,9876543210,9123456789,2024-01-26T01:06:00,165,Mobile-Mobile,Tower_UP_Kanpur
2364,9876543210,9123456789,2024-01-26T02:48:00,714,Mobile-Mobile,Tower_Mumbai_Central
2365,9876543210,9123456789,2024-01-26T02:06:00,986,Mobile-Mobile,Tower_Mumbai_Central
2366,9876543210,9123456789,2024-01-26T03:10:00,660,Mobile-Mobile,Tower_Delhi_Central
2367,9876543210,9123456789,2024-01-26T19:57:00,593,Mobile-Mobile,Tower_Delhi_Central
2368,9876543210,9123456789,2024-01-26T02:51:00,209,Mobile-Mobile,Tower_UP_Kanpur
2369,9876543210,9123456789,2024-01-26T21:33:00,71,Mobile-Mobile,Tower_Bangalore
2370,9876543210,9123456789,2024-01-26T12:55:00,913,Mobile-Mobile,Tower_Mumbai_Central
2371,9876543210,9123456789,2024-01-26T03:18:00,1184,Mobile-Mobile,Tower_Delhi_Central
2372,9876543210,8765432109,2024-01-26T20:45:00,1170,Mobile-Mobile,Tower_Mumbai_Central
2373,9876543210,8765432109,2024-01-26T19:28:00,800,Mobile-Mobile,Tower_UP_Kanpur
2374,9876543210,8765432109,2024-01-26T09:42:00,295,Mobile-Mobile,Tower_Bangalore
2375,9876543210,8765432109,2024-01-26T03:35:00,443,Mobile-Mobile,Tower_Delhi_Central
2376,9876543210,8765432109,2024-01-26T12:18:00,467,Mobile-Mobile,Tower_Bangalore
2377,9876543210,8765432109,2024-01-26T03:02:00,486,Mobile-Mobile,Tower_Bangalore
2378,9876543210,8765432109,2024-01-26T13:27:00,825,Mobile-Mobile,Tower_Delhi_Central
2379,9876543210,7654321098,2024-01-26T19:36:00,784,Mobile-Mobile,Tower_Bangalore
2380,9876543210,7654321098,2024-01-26T19:18:00,291,Mobile-Mobile,Tower_Bangalore
2381,9876543210,7654321098,2024-01-26T15:30:00,763,Mobile-Mobile,Tower_UP_Kanpur
2382,9876543210,7654321098,2024-01-26T02:27:00,372,Mobile-Mobile,Tower_Mumbai_Central
2383,9876543210,7654321098,2024-01-26T02:24:00,942,Mobile-Mobile,Tower_UP_Kanpur
2384,9123456789,9876543210,2024-01-26T21:56:00,88,Mobile-Mobile,Tower_Mumbai_Central
2385,9123456789,9876543210,2024-01-26T15:13:00,1061,Mobile-Mobile,Tower_Delhi_Central
2386,9123456789,9876543210,2024-01-26T20:47:00,89,Mobile-Mobile,Tower_Mumbai_Central
2387,9123456789,9876543210,2024-01-26T03:57:00,824,Mobile-Mobile,Tower_Delhi_Central
2388,9123456789,9876543210,2024-01-26T14:03:00,1141,Mobile-Mobile,Tower_Bangalore
2389,9123456789,9876543210,2024-01-26T20:46:00,965,Mobile-Mobile,Tower_Bangalore
2390,9012345678,9876543210,2024-01-26T11:39:00,330,Mobile-Mobile,Tower_Delhi_Central
2391,9012345678,9876543210,2024-01-26T11:00:00,567,Mobile-Mobile,Tower_Bangalore
2392,9012345678,9876543210,2024-01-26T01:19:00,1010,Mobile-Mobile,Tower_UP_Kanpur
2393,9012345678,9876543210,2024-01-26T02:37:00,374,Mobile-Mobile,Tower_UP_Kanpur
2394,9012345678,9876543210,2024-01-26T17:19:00,242,Mobile-Mobile,Tower_Mumbai_Central
2395,9012345678,9876543210,2024-01-26T16:52:00,372,Mobile-Mobile,Tower_Bangalore
2396,9012345678,9876543210,2024-01-26T03:27:00,950,Mobile-Mobile,Tower_Bangalore
2397,9012345678,9876543210,2024-01-26T02:16:00,894,Mobile-Mobile,Tower_Delhi_Central
2398,9012345678,9876543210,2024-01-26T10:17:00,1063,Mobile-Mobile,Tower_Mumbai_Central
2399,8765432109,8912345678,2024-01-26T17:50:00,297,Mobile-Mobile,Tower_Mumbai_Central
2400,8765432109,8912345678,2024-01-26T20:20:00,511,Mobile-Mobile,Tower_Bangalore
2401,8765432109,8912345678,2024-01-26T03:22:00,70,Mobile-Mobile,Tower_Delhi_Central
2402,8765432109,8912345678,2024-01-26T19:18:00,140,Mobile-Mobile,Tower_UP_Kanpur
2403,8765432109,8912345678,2024-01-26T14:24:00,407,Mobile-Mobile,Tower_UP_Kanpur
2404,8765432109,8912345678,2024-01-26T01:09:00,97,Mobile-Mobile,Tower_Delhi_Central
2405,8765432109,8912345678,2024-01-26T14:17:00,397,Mobile-Mobile,Tower_Bangalore
2406,8765432109,8912345678,2024-01-26T23:15:00,219,Mobile-Mobile,Tower_Mumbai_Central
2407,8765432109,6543210987,2024-01-26T15:45:00,1093,Mobile-Mobile,Tower_Mumbai_Central
2408,8765432109,6543210987,2024-01-26T03:00:00,792,Mobile-Mobile,Tower_UP_Kanpur
2409,8765432109,6543210987,2024-01-26T19:26:00,339,Mobile-Mobile,Tower_UP_Kanpur
2410,8765432109,6543210987,2024-01-26T13:57:00,367,Mobile-Mobile,Tower_Mumbai_Central
2411,8765432109,6543210987,2024-01-26T18:53:00,841,Mobile-Mobile,Tower_Delhi_Central
2412,8765432109,6543210987,2024-01-26T10:00:00,395,Mobile-Mobile,Tower_Delhi_Central
2413,8765432109,6543210987,2024-01-26T17:03:00,332,Mobile-Mobile,Tower_Bangalore
2414,8765432109,6543210987,2024-01-26T13:26:00,1172,Mobile-Mobile,Tower_UP_Kanpur
2415,8765432109,6543210987,2024-01-26T16:48:00,1189,Mobile-Mobile,Tower_Delhi_Central
2416,7654321098,7123456789,2024-01-26T21:03:00,377,Mobile-Mobile,Tower_Bangalore
2417,7654321098,7123456789,2024-01-26T19:42:00,1162,Mobile-Mobile,Tower_UP_Kanpur
2418,7654321098,7123456789,2024-01-26T01:13:00,328,Mobile-Mobile,Tower_Mumbai_Central
2419,7654321098,7123456789,2024-01-26T03:46:00,57,Mobile-Mobile,Tower_Bangalore
2420,7654321098,7123456789,2024-01-26T23:02:00,441,Mobile-Mobile,Tower_Bangalore
2421,7654321098,7123456789,2024-01-26T16:05:00,281,Mobile-Mobile,Tower_Bangalore
2422,7654321098,7123456789,2024-01-26T02:42:00,512,Mobile-Mobile,Tower_Delhi_Central
2423,7654321098,7123456789,2024-01-26T02:08:00,575,Mobile-Mobile,Tower_Mumbai_Central
2424,7654321098,7123456789,2024-01-26T20:43:00,766,Mobile-Mobile,Tower_Delhi_Central
2425,7654321098,7123456789,2024-01-26T21:29:00,1189,Mobile-Mobile,Tower_Bangalore
2426,7654321098,7123456789,2024-01-26T15:03:00,747,Mobile-Mobile,Tower_Delhi_Central
2427,7654321098,7123456789,2024-01-26T19:56:00,738,Mobile-Mobile,Tower_Delhi_Central
2428,7654321098,7123456789,2024-01-26T21:30:00,464,Mobile-Mobile,Tower_UP_Kanpur
2429,7654321098,7123456789,2024-01-26T16:48:00,757,Mobile-Mobile,Tower_UP_Kanpur
2430,7654321098,7123456789,2024-01-26T23:10:00,661,Mobile-Mobile,Tower_Bangalore
2431,7123456789,7654321098,2024-01-26T17:18:00,809,Mobile-Mobile,Tower_Bangalore
2432,7123456789,7654321098,2024-01-26T10:38:00,173,Mobile-Mobile,Tower_Mumbai_Central
2433,7123456789,7654321098,2024-01-26T21:35:00,91,Mobile-Mobile,Tower_UP_Kanpur
2434,7123456789,7654321098,2024-01-26T12:16:00,563,Mobile-Mobile,Tower_Bangalore
2435,7123456789,7654321098,2024-01-26T01:53:00,735,Mobile-Mobile,Tower_Mumbai_Central
2436,7123456789,7654321098,2024-01-26T02:13:00,943,Mobile-Mobile,Tower_UP_Kanpur
2437,7123456789,7654321098,2024-01-26T14:11:00,191,Mobile-Mobile,Tower_Mumbai_Central
2438,7123456789,7654321098,2024-01-26T02:36:00,874,Mobile-Mobile,Tower_Bangalore
2439,7123456789,7654321098,2024-01-26T23:21:00,891,Mobile-Mobile,Tower_UP_Kanpur
2440,7123456789,7654321098,2024-01-26T01:46:00,811,Mobile-Mobile,Tower_Delhi_Central
2441,7123456789,7654321098,2024-01-26T01:46:00,159,Mobile-Mobile,Tower_Bangalore
2442,7123456789,7654321098,2024-01-26T01:36:00,845,Mobile-Mobile,Tower_Mumbai_Central
2443,7123456789,7654321098,2024-01-26T01:47:00,749,Mobile-Mobile,Tower_Delhi_Central
2444,7123456789,7654321098,2024-01-26T20:28:00,296,Mobile-Mobile,Tower_Bangalore
2445,7123456789,7654321098,2024-01-26T11:39:00,844,Mobile-Mobile,Tower_UP_Kanpur
2446,6543210987,6234567890,2024-01-26T02:41:00,866,Mobile-Mobile,Tower_Mumbai_Central
2447,6543210987,6234567890,2024-01-26T16:45:00,354,Mobile-Mobile,Tower_UP_Kanpur
2448,6543210987,6234567890,2024-01-26T01:26:00,713,Mobile-Mobile,Tower_UP_Kanpur
2449,6543210987,6234567890,2024-01-26T23:54:00,1039,Mobile-Mobile,Tower_UP_Kanpur
2450,6543210987,6234567890,2024-01-26T23:11:00,599,Mobile-Mobile,Tower_Delhi_Central
2451,6543210987,6234567890,2024-01-26T19:01:00,777,Mobile-Mobile,Tower_Bangalore
2452,6543210987,6234567890,2024-01-26T02:54:00,1024,Mobile-Mobile,Tower_UP_Kanpur
2453,6543210987,6234567890,2024-01-26T01:51:00,519,Mobile-Mobile,Tower_Mumbai_Central
2454,6543210987,6234567890,2024-01-26T23:51:00,689,Mobile-Mobile,Tower_Mumbai_Central
2455,6543210987,6234567890,2024-01-26T17:04:00,337,Mobile-Mobile,Tower_UP_Kanpur
2456,6543210987,6234567890,2024-01-26T17:01:00,113,Mobile-Mobile,Tower_UP_Kanpur
2457,6543210987,6234567890,2024-01-26T10:22:00,615,Mobile-Mobile,Tower_Mumbai_Central
2458,9876543210,9123456789,2024-01-27T03:53:00,118,Mobile-Mobile,Tower_Delhi_Central
2459,9876543210,9123456789,2024-01-27T13:20:00,251,Mobile-Mobile,Tower_Bangalore
2460,9876543210,9123456789,2024-01-27T03:36:00,351,Mobile-Mobile,Tower_Mumbai_Central
2461,9876543210,9123456789,2024-01-27T23:14:00,1030,Mobile-Mobile,Tower_UP_Kanpur
2462,9876543210,9123456789,2024-01-27T23:45:00,311,Mobile-Mobile,Tower_UP_Kanpur
2463,9876543210,9123456789,2024-01-27T20:37:00,1167,Mobile-Mobile,Tower_Bangalore
2464,9876543210,9123456789,2024-01-27T18:04:00,351,Mobile-Mobile,Tower_Delhi_Central
2465,9876543210,9123456789,2024-01-27T03:36:00,498,Mobile-Mobile,Tower_Delhi_Central
2466,9876543210,9123456789,2024-01-27T14:28:00,115,Mobile-Mobile,Tower_UP_Kanpur
2467,9876543210,8765432109,2024-01-27T11:31:00,379,Mobile-Mobile,Tower_Delhi_Central
2468,9876543210,8765432109,2024-01-27T18:22:00,697,Mobile-Mobile,Tower_Mumbai_Central
2469,9876543210,8765432109,2024-01-27T10:59:00,979,Mobile-Mobile,Tower_Bangalore
2470,9876543210,8765432109,2024-01-27T01:03:00,461,Mobile-Mobile,Tower_Mumbai_Central
2471,9876543210,7654321098,2024-01-27T02:58:00,1022,Mobile-Mobile,Tower_Mumbai_Central
2472,9876543210,7654321098,2024-01-27T18:12:00,461,Mobile-Mobile,Tower_UP_Kanpur
2473,9876543210,7654321098,2024-01-27T15:36:00,1143,Mobile-Mobile,Tower_UP_Kanpur
2474,9123456789,9876543210,2024-01-27T01:27:00,870,Mobile-Mobile,Tower_Bangalore
2475,9123456789,9876543210,2024-01-27T19:35:00,959,Mobile-Mobile,Tower_UP_Kanpur
2476,9123456789,9876543210,2024-01-27T02:04:00,816,Mobile-Mobile,Tower_Delhi_Central
2477,9123456789,9876543210,2024-01-27T21:45:00,934,Mobile-Mobile,Tower_Mumbai_Central
2478,9123456789,9876543210,2024-01-27T02:17:00,1001,Mobile-Mobile,Tower_Delhi_Central
2479,9123456789,9876543210,2024-01-27T14:04:00,360,Mobile-Mobile,Tower_Mumbai_Central
2480,9123456789,9876543210,2024-01-27T12:37:00,621,Mobile-Mobile,Tower_UP_Kanpur
2481,9123456789,9876543210,2024-01-27T02:26:00,864,Mobile-Mobile,Tower_Bangalore
2482,9012345678,9876543210,2024-01-27T09:45:00,917,Mobile-Mobile,Tower_UP_Kanpur
2483,9012345678,9876543210,2024-01-27T14:39:00,384,Mobile-Mobile,Tower_Mumbai_Central
2484,9012345678,9876543210,2024-01-27T11:35:00,1092,Mobile-Mobile,Tower_Bangalore
2485,9012345678,9876543210,2024-01-27T03:56:00,1127,Mobile-Mobile,Tower_UP_Kanpur
2486,9012345678,9876543210,2024-01-27T13:27:00,726,Mobile-Mobile,Tower_Delhi_Central
2487,9012345678,9876543210,2024-01-27T21:00:00,445,Mobile-Mobile,Tower_Mumbai_Central
2488,8765432109,8912345678,2024-01-27T02:52:00,36,Mobile-Mobile,Tower_Delhi_Central
2489,8765432109,8912345678,2024-01-27T10:20:00,818,Mobile-Mobile,Tower_Bangalore
2490,8765432109,8912345678,2024-01-27T01:25:00,266,Mobile-Mobile,Tower_Bangalore
2491,8765432109,8912345678,2024-01-27T18:17:00,939,Mobile-Mobile,Tower_Mumbai_Central
2492,8765432109,8912345678,2024-01-27T23:07:00,1076,Mobile-Mobile,Tower_Bangalore
2493,8765432109,8912345678,2024-01-27T21:37:00,796,Mobile-Mobile,Tower_UP_Kanpur
2494,8765432109,8912345678,2024-01-27T02:38:00,887,Mobile-Mobile,Tower_Delhi_Central
2495,8765432109,8912345678,2024-01-27T21:18:00,925,Mobile-Mobile,Tower_Bangalore
2496,8765432109,8912345678,2024-01-27T12:15:00,211,Mobile-Mobile,Tower_Bangalore
2497,8765432109,8912345678,2024-01-27T11:45:00,531,Mobile-Mobile,Tower_Delhi_Central
2498,8765432109,8912345678,2024-01-27T16:25:00,605,Mobile-Mobile,Tower_Mumbai_Central
2499,8765432109,8912345678,2024-01-27T03:37:00,282,Mobile-Mobile,Tower_Bangalore
2500,8765432109,6543210987,2024-01-27T23:29:00,947,Mobile-Mobile,Tower_Bangalore
2501,8765432109,6543210987,2024-01-27T09:33:00,1030,Mobile-Mobile,Tower_Mumbai_Central
2502,8765432109,6543210987,2024-01-27T02:27:00,481,Mobile-Mobile,Tower_UP_Kanpur
2503,8765432109,6543210987,2024-01-27T11:11:00,413,Mobile-Mobile,Tower_Bangalore
2504,8765432109,6543210987,2024-01-27T21:31:00,869,Mobile-Mobile,Tower_Mumbai_Central
2505,8765432109,6543210987,2024-01-27T16:42:00,567,Mobile-Mobile,Tower_Bangalore
2506,8765432109,6543210987,2024-01-27T13:47:00,197,Mobile-Mobile,Tower_Mumbai_Central
2507,8765432109,6543210987,2024-01-27T16:26:00,461,Mobile-Mobile,Tower_Bangalore
